date,value
2019-10-30 23:59:59.000000,201.51
2019-10-31 23:59:59.000000,200.04
2019-11-01 23:59:59.000000,201.54
2019-11-04 23:59:59.000000,203.11
2019-11-05 23:59:59.000000,203.84
2019-11-06 23:59:59.000000,203.84
2019-11-07 23:59:59.000000,204.95
2019-11-08 23:59:59.000000,205.21
2019-11-11 23:59:59.000000,203.72
2019-11-12 23:59:59.000000,204.53
2019-11-13 23:59:59.000000,204.16
2019-11-14 23:59:59.000000,203.53
2019-11-15 23:59:59.000000,204.30
2019-11-18 23:59:59.000000,203.81
2019-11-19 23:59:59.000000,204.40
2019-11-20 23:59:59.000000,203.60
2019-11-21 23:59:59.000000,202.88
2019-11-22 23:59:59.000000,204.82
2019-11-25 23:59:59.000000,205.26
2019-11-26 23:59:59.000000,206.57
2019-11-27 23:59:59.000000,206.66
2019-11-28 23:59:59.000000,206.43
2019-11-29 23:59:59.000000,204.86
2019-12-02 23:59:59.000000,203.75
2019-12-03 23:59:59.000000,201.31
2019-12-04 23:59:59.000000,200.87
2019-12-05 23:59:59.000000,200.44
2019-12-06 23:59:59.000000,202.81
2019-12-09 23:59:59.000000,201.82
2019-12-10 23:59:59.000000,201.30
2019-12-11 23:59:59.000000,201.82
2019-12-12 23:59:59.000000,203.81
2019-12-13 23:59:59.000000,202.76
2019-12-16 23:59:59.000000,204.72
2019-12-17 23:59:59.000000,207.64
2019-12-18 23:59:59.000000,208.40
2019-12-19 23:59:59.000000,209.51
2019-12-20 23:59:59.000000,209.92
2019-12-23 23:59:59.000000,211.88
2019-12-24 23:59:59.000000,211.36
2019-12-27 23:59:59.000000,211.02
2019-12-30 23:59:59.000000,209.70
2019-12-31 23:59:59.000000,207.87
2020-01-02 23:59:59.000000,210.26
2020-01-03 23:59:59.000000,210.90
2020-01-06 23:59:59.000000,209.51
2020-01-07 23:59:59.000000,209.87
2020-01-08 23:59:59.000000,210.17
2020-01-09 23:59:59.000000,212.26
2020-01-10 23:59:59.000000,211.95
2020-01-13 23:59:59.000000,214.04
2020-01-14 23:59:59.000000,213.59
2020-01-15 23:59:59.000000,213.72
2020-01-16 23:59:59.000000,213.97
2020-01-17 23:59:59.000000,215.46
2020-01-20 23:59:59.000000,215.72
2020-01-21 23:59:59.000000,213.96
2020-01-22 23:59:59.000000,212.93
2020-01-23 23:59:59.000000,212.33
2020-01-24 23:59:59.000000,212.73
2020-01-27 23:59:59.000000,209.16
2020-01-28 23:59:59.000000,211.43
2020-01-29 23:59:59.000000,211.19
2020-01-30 23:59:59.000000,208.86
2020-01-31 23:59:59.000000,205.38
2020-02-03 23:59:59.000000,208.19
2020-02-04 23:59:59.000000,211.08
2020-02-05 23:59:59.000000,213.34
2020-02-06 23:59:59.000000,215.11
2020-02-07 23:59:59.000000,213.87
2020-02-10 23:59:59.000000,214.39
2020-02-11 23:59:59.000000,215.17
2020-02-12 23:59:59.000000,215.80
2020-02-13 23:59:59.000000,214.09
2020-02-14 23:59:59.000000,214.73
2020-02-17 23:59:59.000000,214.92
2020-02-18 23:59:59.000000,213.43
2020-02-19 23:59:59.000000,215.73
2020-02-20 23:59:59.000000,215.77
2020-02-21 23:59:59.000000,213.30
2020-02-24 23:59:59.000000,207.29
2020-02-25 23:59:59.000000,201.55
2020-02-26 23:59:59.000000,201.91
2020-02-27 23:59:59.000000,195.80
2020-02-28 23:59:59.000000,193.08
2020-03-02 23:59:59.000000,198.40
2020-03-03 23:59:59.000000,196.17
2020-03-04 23:59:59.000000,200.77
2020-03-05 23:59:59.000000,195.80
2020-03-06 23:59:59.000000,189.94
2020-03-09 23:59:59.000000,175.85
2020-03-10 23:59:59.000000,181.32
2020-03-11 23:59:59.000000,176.12
2020-03-12 23:59:59.000000,162.54
2020-03-13 23:59:59.000000,171.24
2020-03-16 23:59:59.000000,158.39
2020-03-17 23:59:59.000000,166.15
2020-03-18 23:59:59.000000,160.59
2020-03-19 23:59:59.000000,162.41
2020-03-20 23:59:59.000000,159.93
2020-03-23 23:59:59.000000,157.27
2020-03-24 23:59:59.000000,167.23
2020-03-25 23:59:59.000000,172.48
2020-03-26 23:59:59.000000,175.51
2020-03-27 23:59:59.000000,168.12
2020-03-30 23:59:59.000000,170.38
2020-03-31 23:59:59.000000,170.44
2020-04-01 23:59:59.000000,159.43
2020-04-02 23:59:59.000000,161.47
2020-04-03 23:59:59.000000,160.44
2020-04-06 23:59:59.000000,168.60
2020-04-07 23:59:59.000000,170.33
2020-04-08 23:59:59.000000,172.08
2020-04-09 23:59:59.000000,174.58
2020-04-14 23:59:59.000000,175.07
2020-04-15 23:59:59.000000,171.76
2020-04-16 23:59:59.000000,172.75
2020-04-17 23:59:59.000000,176.50
2020-04-20 23:59:59.000000,175.61
2020-04-21 23:59:59.000000,172.63
2020-04-22 23:59:59.000000,175.13
2020-04-23 23:59:59.000000,175.21
2020-04-24 23:59:59.000000,175.92
2020-04-27 23:59:59.000000,178.37
2020-04-28 23:59:59.000000,179.03
2020-04-29 23:59:59.000000,183.14
2020-04-30 23:59:59.000000,178.89
2020-05-01 23:59:59.000000,175.89
2020-05-04 23:59:59.000000,176.11
2020-05-05 23:59:59.000000,177.66
2020-05-06 23:59:59.000000,177.92
2020-05-07 23:59:59.000000,180.69
2020-05-11 23:59:59.000000,182.25
2020-05-12 23:59:59.000000,181.15
2020-05-13 23:59:59.000000,179.62
2020-05-14 23:59:59.000000,178.62
2020-05-15 23:59:59.000000,180.65
2020-05-18 23:59:59.000000,185.59
2020-05-19 23:59:59.000000,184.40
2020-05-20 23:59:59.000000,186.61
2020-05-21 23:59:59.000000,185.93
2020-05-22 23:59:59.000000,185.57
2020-05-26 23:59:59.000000,187.12
2020-05-27 23:59:59.000000,190.82
2020-05-28 23:59:59.000000,190.89
2020-05-29 23:59:59.000000,189.54
2020-06-01 23:59:59.000000,190.06
2020-06-02 23:59:59.000000,191.05
2020-06-03 23:59:59.000000,194.41
2020-06-04 23:59:59.000000,193.80
2020-06-05 23:59:59.000000,196.75
2020-06-08 23:59:59.000000,198.24
2020-06-09 23:59:59.000000,196.26
2020-06-10 23:59:59.000000,195.37
2020-06-11 23:59:59.000000,187.93
2020-06-12 23:59:59.000000,189.66
2020-06-16 14:22:58.543401,189.30
2020-06-17 08:00:10.192961,193.83
2020-06-17 13:02:14.208986,193.83
2020-06-17 23:03:12.735962,193.83
2020-06-18 23:04:21.860721,194.21
2020-06-19 23:00:23.090476,195.38
2020-06-20 23:01:34.503008,195.99
2020-06-21 23:02:44.052844,195.99
2020-06-22 23:03:41.855625,195.99
2020-06-23 23:04:45.341172,195.36
2020-06-24 23:00:44.184707,196.24
2020-06-25 23:01:48.771348,192.19
2020-06-26 23:02:54.699043,193.67
2020-06-27 23:04:02.188896,192.55
2020-06-28 23:00:10.990230,192.55
2020-06-29 23:01:18.846010,192.55
2020-06-30 23:02:26.597872,194.71
2020-07-01 23:03:36.814444,194.83
2020-07-02 23:04:43.786548,194.14
2020-07-03 23:00:47.978876,196.04
2020-07-04 23:02:01.521263,195.66
2020-07-05 23:03:14.902378,195.66
2020-07-06 23:04:35.354906,195.66
2020-07-07 23:00:39.306410,198.71
2020-07-08 23:01:50.287767,195.82
2020-07-09 23:02:58.930677,196.11
2020-07-10 23:04:05.891446,194.61
2020-07-11 23:00:12.815311,195.35
2020-07-12 23:01:12.826148,195.35
2020-07-13 23:02:17.959007,195.35
2020-07-14 23:03:32.975371,196.20
2020-07-15 23:04:41.825005,197.80
2020-07-16 23:00:48.008844,199.50
2020-07-17 23:01:51.072768,198.35
2020-07-18 23:02:52.842024,200.02
2020-07-19 23:03:57.180447,200.02
2020-07-20 23:04:57.281558,200.02
2020-07-21 23:01:05.400907,199.50
2020-07-22 23:02:13.617929,199.31
2020-07-23 23:03:46.225795,199.39
2020-07-24 23:04:51.430647,198.41
2020-07-25 23:00:45.738736,196.03
2020-07-27 23:02:37.658540,196.03
2020-07-28 23:03:56.736425,195.93
2020-07-29 23:00:07.190876,195.05
2020-07-30 23:01:23.209404,195.83
2020-07-31 23:02:36.961531,193.19
2020-08-01 23:03:48.136378,191.59
2020-08-03 08:05:14.386702,191.59
2020-08-03 23:01:20.429334,191.59
2020-08-04 23:02:11.101637,194.65
