date,value
2015-02-03 00:00:00.000000,160.1684
2015-02-04 00:00:00.000000,159.9530
2015-02-05 00:00:00.000000,160.2790
2015-02-06 00:00:00.000000,160.0305
2015-02-09 00:00:00.000000,159.5428
2015-02-10 00:00:00.000000,159.5158
2015-02-11 00:00:00.000000,159.2748
2015-02-12 00:00:00.000000,159.9763
2015-02-13 00:00:00.000000,160.9302
2015-02-16 00:00:00.000000,160.6501
2015-02-17 00:00:00.000000,161.4596
2015-02-18 00:00:00.000000,161.6346
2015-02-19 00:00:00.000000,161.7418
2015-02-20 00:00:00.000000,162.3637
2015-02-23 00:00:00.000000,162.3746
2015-02-24 00:00:00.000000,163.1480
2015-02-25 00:00:00.000000,162.8697
2015-02-26 00:00:00.000000,163.2910
2015-02-27 00:00:00.000000,163.2726
2015-03-02 00:00:00.000000,163.1049
2015-03-03 00:00:00.000000,161.9689
2015-03-04 00:00:00.000000,162.5294
2015-03-05 00:00:00.000000,163.9091
2015-03-06 00:00:00.000000,162.9053
2015-03-09 00:00:00.000000,162.0711
2015-03-10 00:00:00.000000,158.3773
2015-03-11 00:00:00.000000,158.7780
2015-03-12 00:00:00.000000,159.8784
2015-03-13 00:00:00.000000,159.5806
2015-03-16 00:00:00.000000,160.9449
2015-03-17 00:00:00.000000,161.5998
2015-03-18 00:00:00.000000,163.9248
2015-03-19 00:00:00.000000,164.5983
2015-03-20 00:00:00.000000,165.9110
2015-03-23 00:00:00.000000,166.2280
2015-03-24 00:00:00.000000,165.9319
2015-03-25 00:00:00.000000,165.2603
2015-03-26 00:00:00.000000,163.1245
2015-03-27 00:00:00.000000,162.2010
2015-03-30 00:00:00.000000,162.9871
2015-03-31 00:00:00.000000,160.5305
2015-04-01 00:00:00.000000,161.2740
2015-04-02 00:00:00.000000,162.0351
2015-04-07 00:00:00.000000,164.9070
2015-04-08 00:00:00.000000,164.5472
2015-04-09 00:00:00.000000,166.3600
2015-04-10 00:00:00.000000,168.0667
2015-04-13 00:00:00.000000,167.4900
2015-04-14 00:00:00.000000,167.7724
