date,value
2015-01-09 23:59:59.000000,139.5123
2015-01-12 23:59:59.000000,139.7344
2015-01-13 23:59:59.000000,139.8125
2015-01-14 23:59:59.000000,140.1421
2015-01-15 23:59:59.000000,140.4375
2015-01-16 23:59:59.000000,140.2607
2015-01-19 23:59:59.000000,140.5736
2015-01-20 23:59:59.000000,140.4781
2015-01-21 23:59:59.000000,140.2579
2015-01-22 23:59:59.000000,140.1765
2015-01-23 23:59:59.000000,140.7051
2015-01-26 23:59:59.000000,140.6397
2015-01-27 23:59:59.000000,140.6746
2015-01-28 23:59:59.000000,140.9060
2015-01-29 23:59:59.000000,140.8511
2015-01-30 23:59:59.000000,141.3274
2015-02-02 23:59:59.000000,141.3430
2015-02-03 23:59:59.000000,140.9028
2015-02-04 23:59:59.000000,140.8183
2015-02-05 23:59:59.000000,140.7529
2015-02-06 23:59:59.000000,140.3095
2015-02-09 23:59:59.000000,140.2445
2015-02-10 23:59:59.000000,139.9973
2015-02-11 23:59:59.000000,140.0014
2015-02-12 23:59:59.000000,140.1340
2015-02-13 23:59:59.000000,139.9904
2015-02-16 23:59:59.000000,139.8799
2015-02-17 23:59:59.000000,139.6591
2015-02-18 23:59:59.000000,139.7415
2015-02-19 23:59:59.000000,139.7606
2015-02-20 23:59:59.000000,139.8147
2015-02-23 23:59:59.000000,140.0418
2015-02-24 23:59:59.000000,140.3784
2015-02-25 23:59:59.000000,140.5900
2015-02-26 23:59:59.000000,140.4687
2015-02-27 23:59:59.000000,140.5339
2015-03-02 23:59:59.000000,140.2379
2015-03-03 23:59:59.000000,139.9870
2015-03-04 23:59:59.000000,139.9263
2015-03-05 23:59:59.000000,140.0533
2015-03-06 23:59:59.000000,139.5681
2015-03-09 23:59:59.000000,139.8021
2015-03-10 23:59:59.000000,140.1514
2015-03-11 23:59:59.000000,140.4457
2015-03-12 23:59:59.000000,140.5136
2015-03-13 23:59:59.000000,140.4038
2015-03-16 23:59:59.000000,140.5611
2015-03-17 23:59:59.000000,140.5458
2015-03-18 23:59:59.000000,141.1719
2015-03-19 23:59:59.000000,141.2568
2015-03-20 23:59:59.000000,141.4113
2015-03-23 23:59:59.000000,141.3805
2015-03-24 23:59:59.000000,141.5159
2015-03-25 23:59:59.000000,141.4076
2015-03-26 23:59:59.000000,141.1135
2015-03-27 23:59:59.000000,141.2174
2015-03-30 23:59:59.000000,141.2602
2015-03-31 23:59:59.000000,141.4243
2015-04-01 23:59:59.000000,141.7125
2015-04-02 23:59:59.000000,141.5763
2015-04-06 23:59:59.000000,141.5946
2015-04-07 23:59:59.000000,141.6458
2015-04-08 23:59:59.000000,141.6795
