date,value
2016-08-11 23:59:59.000000,273.7471
2016-08-12 23:59:59.000000,274.5981
2016-08-15 23:59:59.000000,276.3591
2016-08-16 23:59:59.000000,273.1553
2016-08-17 23:59:59.000000,272.2906
2016-08-18 23:59:59.000000,269.7581
2016-08-19 23:59:59.000000,271.4089
2016-08-22 23:59:59.000000,269.4688
2016-08-23 23:59:59.000000,269.5776
2016-08-24 23:59:59.000000,267.1126
2016-08-25 23:59:59.000000,267.8515
2016-08-26 23:59:59.000000,267.2682
2016-08-30 23:59:59.000000,269.2850
2016-08-31 23:59:59.000000,268.8549
2016-09-01 23:59:59.000000,265.1553
2016-09-02 23:59:59.000000,266.2904
2016-09-05 23:59:59.000000,267.2348
2016-09-06 23:59:59.000000,265.9439
2016-09-07 23:59:59.000000,268.0743
2016-09-08 23:59:59.000000,268.1938
2016-09-09 23:59:59.000000,263.6719
2016-09-12 23:59:59.000000,263.8697
2016-09-13 23:59:59.000000,263.3037
2016-09-14 23:59:59.000000,262.9293
2016-09-15 23:59:59.000000,264.5158
2016-09-16 23:59:59.000000,265.6521
2016-09-19 23:59:59.000000,266.9649
2016-09-20 23:59:59.000000,269.3879
2016-09-21 23:59:59.000000,272.3450
2016-09-22 23:59:59.000000,272.2701
2016-09-23 23:59:59.000000,273.5868
2016-09-26 23:59:59.000000,271.0638
2016-09-27 23:59:59.000000,271.8090
2016-09-28 23:59:59.000000,272.7551
2016-09-29 23:59:59.000000,271.8373
2016-09-30 23:59:59.000000,272.4953
2016-10-03 23:59:59.000000,275.3140
2016-10-04 23:59:59.000000,276.1720
2016-10-05 23:59:59.000000,277.1432
2016-10-06 23:59:59.000000,279.0886
2016-10-07 23:59:59.000000,282.4407
2016-10-10 23:59:59.000000,285.5068
2016-10-11 23:59:59.000000,285.7975
2016-10-12 23:59:59.000000,286.0711
2016-10-13 23:59:59.000000,284.9863
2016-10-14 23:59:59.000000,285.5336
2016-10-17 23:59:59.000000,285.7748
2016-10-18 23:59:59.000000,284.2820
2016-10-19 23:59:59.000000,285.5387
2016-10-20 23:59:59.000000,286.3230
2016-10-21 23:59:59.000000,286.9377
2016-10-24 23:59:59.000000,287.7316
2016-10-25 23:59:59.000000,288.6739
2016-10-26 23:59:59.000000,285.9202
2016-10-27 23:59:59.000000,286.4706
2016-10-28 23:59:59.000000,286.4712
2016-10-31 23:59:59.000000,285.0407
2016-11-01 23:59:59.000000,283.7255
2016-11-02 23:59:59.000000,279.5474
2016-11-03 23:59:59.000000,275.4664
2016-11-04 23:59:59.000000,272.3501
2016-11-07 23:59:59.000000,280.0804
2016-11-08 23:59:59.000000,280.9054
2016-11-09 23:59:59.000000,280.2861
2016-11-10 23:59:59.000000,280.7411
2016-11-11 23:59:59.000000,277.6951
2016-11-14 23:59:59.000000,279.9196
2016-11-15 23:59:59.000000,283.1347
2016-11-16 23:59:59.000000,281.8916
